flowStartMilliseconds,flowDurationMilliseconds,sourceIPAddress,destinationIPAddress,protocolIdentifier,packetTotalCount
1438318803409,0,201.126.50.225,1.75.206.249,1,1
1438318803409,0,201.126.50.225,172.182.150.253,1,1
1438318803409,0,201.126.50.225,126.127.102.227,1,1
1438318803409,0,201.126.50.225,41.104.93.196,1,1
1438318803409,0,193.24.139.218,182.55.70.59,6,1
1438318803409,0,201.126.50.225,23.2.28.19,1,1
1438318803409,0,201.126.50.225,210.251.247.145,1,1
1438318803409,0,201.126.50.225,48.104.118.225,1,1
1438318803409,0,201.126.50.225,122.115.116.246,1,1
1438318803409,0,201.126.50.225,136.128.141.100,1,1
1438318803409,0,201.126.50.225,105.100.234.16,1,1
1438318803409,0,201.126.50.225,82.157.51.128,1,1
1438318803409,0,83.92.234.88,145.182.112.222,6,1
1438318803409,0,201.126.50.225,88.225.203.65,1,1
1438318803409,0,201.126.50.225,67.100.11.3,1,1
1438318803409,0,201.126.50.225,111.54.217.225,1,1
1438318803409,0,67.221.123.140,145.187.190.13,6,1
1438318803409,0,192.54.247.128,201.126.50.225,1,1
1438318803409,0,213.123.230.84,145.182.64.166,6,1
1438318803409,0,201.126.50.225,221.151.251.166,1,1
1438318803291,118,211.190.95.68,136.67.166.185,6,7
1438318803410,0,201.126.50.225,172.110.100.95,1,1
1438318803410,0,163.178.149.81,201.126.50.225,1,1
1438318803410,0,110.68.44.176,145.182.67.207,17,1
1438318803410,0,186.62.227.3,201.126.50.225,1,1
1438318803410,0,77.85.174.54,201.126.42.249,17,1
1438318803410,0,0.131.8.199,201.126.50.225,1,1
1438318803410,0,201.126.50.225,105.230.127.62,1,1
1438318803410,0,167.202.172.80,201.126.50.225,1,1
1438318803410,0,201.126.50.225,88.164.244.9,1,1
1438318803410,0,201.126.50.225,95.17.205.66,1,1
1438318803410,0,212.170.115.70,134.215.207.21,6,1
1438318803406,3,182.55.113.25,126.249.252.29,6,2
1438318803410,0,201.126.50.225,173.23.80.36,1,1
1438318803410,0,221.138.84.27,201.126.50.225,1,1
1438318803410,0,201.126.50.225,122.206.225.141,1,1
1438318803411,0,201.126.50.225,64.178.12.15,1,1
1438318803411,0,20.143.99.66,145.182.73.174,6,1
1438318803411,0,201.126.50.225,122.126.12.254,1,1
1438318803411,0,198.104.248.32,201.126.35.144,6,1
1438318803411,0,201.126.50.225,87.152.36.175,1,1
1438318803411,0,136.58.49.131,145.187.32.149,17,1
1438318803411,0,201.126.50.225,161.117.223.232,1,1
1438318803411,0,201.126.50.225,164.210.28.225,1,1
1438318803411,0,201.126.50.225,84.96.78.173,1,1
1438318803411,0,201.126.50.225,76.109.184.248,1,1
1438318803411,0,201.126.50.225,65.60.73.209,1,1
1438318803411,0,201.126.50.225,107.146.112.140,1,1
1438318803411,0,201.126.50.225,69.68.124.241,1,1
1438318803411,0,201.126.50.225,205.246.182.7,1,1
1438318803411,0,163.148.88.160,201.126.46.151,6,1
1438318803412,0,198.104.248.32,134.138.46.0,6,1
1438318803412,0,115.111.189.54,201.126.50.225,1,1
1438318803412,0,134.215.129.211,0.51.229.80,1,1
1438318803412,0,201.126.50.225,5.54.137.222,1,1
1438318803412,0,201.126.50.225,164.231.20.102,1,1
1438318803412,0,201.126.50.225,16.62.66.44,1,1
1438318803412,0,82.114.55.229,201.126.50.225,1,1
1438318803412,0,77.26.239.42,201.126.50.225,1,1
1438318803412,0,201.126.50.225,107.242.34.52,1,1
1438318803412,0,201.126.50.225,87.53.131.141,1,1
1438318803412,0,201.126.50.225,90.159.251.110,1,1
1438318803412,0,201.126.50.225,0.56.20.85,1,1
1438318803412,0,201.126.50.225,214.194.19.74,1,1
1438318803412,0,201.126.50.225,203.169.205.40,1,1
1438318803412,0,172.214.46.128,201.126.50.225,1,1
1438318803412,0,201.126.50.225,22.134.218.123,1,1
1438318803412,0,201.126.50.225,216.91.88.88,1,1
1438318803413,0,70.30.119.31,201.126.50.225,1,1
1438318803413,0,202.195.103.167,201.126.50.225,1,1
1438318803413,0,223.153.208.163,134.215.113.84,6,1
1438318803413,0,200.242.229.219,201.126.60.249,17,1
1438318803413,0,196.172.99.106,201.126.42.253,17,1
1438318803413,0,0.102.139.249,145.5.74.88,6,1
1438318803413,0,104.122.149.84,201.126.50.225,1,1
1438318803413,0,170.41.58.14,201.126.50.225,1,1
1438318803413,0,4.237.95.188,145.182.67.207,6,1
1438318803413,0,201.126.42.249,77.85.174.54,17,1
1438318803413,0,11.21.230.242,201.126.50.225,1,1
1438318803413,0,163.148.88.160,145.187.154.34,6,1
1438318803413,0,51.129.243.225,201.126.50.225,1,1
1438318803413,0,164.58.67.154,201.126.50.225,1,1
1438318803413,0,167.235.237.176,182.55.39.170,6,1
1438318803413,0,201.126.50.225,173.102.152.0,1,1
1438318803413,0,201.126.50.225,70.132.15.145,1,1
1438318803413,0,201.126.50.225,102.26.177.197,1,1
1438318803413,0,201.126.50.225,163.16.142.210,1,1
1438318803391,22,77.85.174.54,201.126.42.253,17,2
1438318803414,0,201.126.50.225,94.112.38.219,1,1
1438318803414,0,201.126.50.225,173.149.33.211,1,1
1438318803414,0,169.149.98.130,201.126.50.225,1,1
1438318803414,0,172.132.74.169,201.126.50.225,1,1
1438318803414,0,201.126.50.225,3.45.192.60,1,1
1438318803414,0,201.126.50.225,184.242.74.225,1,1
1438318803414,0,201.126.50.225,86.125.25.101,1,1
1438318803414,0,64.251.93.139,201.126.50.225,1,1
1438318803414,0,134.215.207.1,107.178.251.115,1,1
1438318803412,1,168.123.15.18,182.55.0.184,6,62
1438318803414,0,20.213.44.78,201.126.113.141,6,1
1438318803414,0,66.66.121.238,134.138.143.65,6,1
1438318803414,0,51.215.120.133,201.126.50.225,1,1
1438318803414,0,201.126.50.225,71.64.20.13,1,1
1438318803414,0,201.126.50.225,95.173.57.112,1,1
1438318803414,0,201.126.50.225,162.40.129.17,1,1
1438318803414,0,201.126.50.225,124.238.134.161,1,1
1438318803414,0,201.126.50.225,23.25.33.5,1,1
1438318803414,0,92.46.39.72,201.126.50.225,1,1
1438318803414,0,201.126.50.225,116.185.37.11,1,1
1438318803414,0,201.126.50.225,104.53.16.130,1,1
1438318803414,0,67.220.24.55,201.126.50.225,1,1
1438318803414,0,201.126.50.225,72.84.74.111,1,1
1438318803414,0,1.134.222.184,145.182.64.207,6,1
1438318803415,0,201.126.50.225,184.214.59.106,1,1
1438318803415,0,201.126.50.225,170.215.39.183,1,1
1438318803415,0,68.222.31.4,200.55.45.169,17,1
1438318803415,0,201.126.50.225,64.204.215.245,1,1
1438318803415,0,98.41.41.225,134.138.171.2,17,1
1438318803415,0,201.126.50.225,163.98.211.1,1,1
1438318803415,0,201.126.50.225,123.251.168.85,1,1
1438318803415,0,201.126.50.225,101.164.46.152,1,1
1438318803415,0,201.126.50.225,73.226.130.55,1,1
1438318803415,0,201.126.50.225,4.115.75.224,1,1
1438318803415,0,201.126.50.225,65.67.77.11,1,1
1438318803415,0,1.250.195.112,145.182.71.153,6,1
1438318803393,22,201.126.42.253,77.85.174.54,17,2
1438318803415,0,201.126.50.225,42.52.109.56,1,1
1438318803415,0,201.126.50.225,76.46.254.90,1,1
1438318803415,0,201.126.50.225,3.181.83.24,1,1
1438318803416,0,201.126.50.225,24.45.87.218,1,1
1438318803416,0,203.186.143.4,201.126.50.225,1,1
1438318803416,0,120.230.163.6,145.182.110.15,6,1
1438318803416,0,201.126.50.225,71.125.122.97,1,1
1438318803416,0,201.126.50.225,170.51.98.188,1,1
1438318803416,0,201.126.50.225,120.44.177.209,1,1
1438318803416,0,201.126.50.225,85.61.96.74,1,1
1438318803416,0,201.126.50.225,222.34.129.165,1,1
1438318803416,0,197.242.246.60,200.60.150.222,6,3
1438318803416,0,201.126.50.225,168.139.211.65,1,1
1438318803416,0,210.32.85.51,145.182.102.128,17,1
1438318803416,0,201.126.50.225,121.108.215.249,1,1
1438318803416,0,201.126.50.225,83.62.47.92,1,1
1438318803416,0,201.126.50.225,5.213.157.119,1,1
1438318803416,0,201.126.50.225,91.131.71.21,1,1
1438318803416,0,162.94.61.94,201.126.50.225,1,1
1438318803416,0,193.131.186.191,182.55.112.151,6,1
1438318803416,0,167.235.237.176,145.5.158.167,6,1
1438318803416,0,201.126.50.225,77.94.80.240,1,1
1438318803416,0,201.126.50.225,204.119.219.157,1,1
1438318803416,0,201.126.50.225,47.149.224.176,1,1
1438318803416,0,201.126.50.225,171.144.191.126,1,1
1438318803416,0,68.222.31.4,200.55.45.168,17,1
1438318803417,0,107.118.218.202,134.138.171.2,6,1
1438318803417,0,94.22.18.7,201.126.50.225,1,1
1438318803417,0,100.34.100.207,201.126.50.225,1,1
1438318803417,0,182.55.98.154,167.235.237.176,6,1
1438318803417,0,201.126.50.225,83.126.147.161,1,1
1438318803417,0,201.126.50.225,110.242.213.229,1,1
1438318803417,0,78.66.113.98,201.126.50.225,1,1
1438318803417,0,201.126.36.153,4.91.212.118,6,1
1438318803417,0,201.126.50.225,120.200.21.61,1,1
1438318803417,0,201.126.50.225,24.142.43.135,1,1
1438318803417,0,210.8.110.241,201.126.50.225,1,1
1438318803417,0,42.223.41.126,145.182.64.166,6,1
1438318803417,0,201.126.50.225,75.152.30.9,1,1
1438318803417,0,212.95.220.63,201.126.50.225,1,1
1438318803417,0,201.126.50.225,106.6.90.114,1,1
1438318803291,125,134.141.230.200,151.231.148.173,6,5
1438318803417,0,18ce:f8a5:9241:74f3:e2af:daca:a71b:1112,1e12:4c65:fcf2:661d:4a2:b93e:995e:237d,17,1
1438318803417,0,201.126.50.225,41.78.224.56,1,1
1438318803417,0,163.148.88.172,136.67.41.46,6,1
1438318803417,0,26.230.219.244,201.126.50.225,1,1
1438318803417,0,201.126.50.225,94.23.229.190,1,1
1438318803417,0,198.227.160.93,134.215.193.187,6,1
1438318803417,0,201.126.50.225,76.203.22.199,1,1
1438318803417,0,106.244.122.81,201.126.50.225,1,1
1438318803417,0,201.126.50.225,81.14.114.223,1,1
1438318803417,0,201.126.50.225,79.233.224.129,1,1
1438318803417,0,201.126.50.225,164.178.212.198,1,1
1438318803417,0,201.126.50.225,94.92.74.155,1,1
1438318803417,0,201.126.50.225,204.209.230.124,1,1
1438318803417,0,174.101.27.105,182.55.101.240,17,1
1438318803418,0,201.126.50.225,164.57.107.2,1,1
1438318803418,0,2.143.3.47,145.182.74.84,6,1
1438318803418,0,201.126.50.225,107.53.141.184,1,1
1438318803418,0,214.18.83.249,201.126.50.225,1,1
1438318803418,0,68.138.21.61,201.126.50.225,1,1
1438318803418,0,201.126.50.225,149.216.168.243,1,1
1438318803418,0,201.126.50.225,69.3.88.236,1,1
1438318803418,0,201.126.50.225,89.46.247.236,1,1
1438318803418,0,201.126.50.225,71.57.252.165,1,1
1438318803418,0,201.126.50.225,85.79.244.92,1,1
1438318803418,0,37.49.59.127,200.60.129.116,6,1
1438318803418,0,201.126.50.225,90.149.150.45,1,1
1438318803418,0,201.126.50.225,68.43.202.47,1,1
1438318803418,0,221.191.235.191,145.182.85.63,6,1
1438318803418,0,15.233.99.47,201.126.50.225,1,1
1438318803418,0,201.126.50.225,72.40.206.174,1,1
1438318803418,0,201.126.50.225,203.161.5.13,1,1
1438318803418,0,68.118.113.0,201.126.11.89,6,1
1438318803418,0,201.126.50.225,186.212.69.196,1,1
1438318803418,0,201.126.50.225,78.26.55.109,1,1
1438318803418,0,201.126.50.225,15.128.230.121,1,1
1438318803418,0,42.5.13.227,134.138.171.150,6,1
1438318803418,0,20.213.44.78,201.126.105.0,6,1
1438318803418,0,201.126.42.253,196.172.99.106,17,1
1438318803418,0,201.126.50.225,164.230.245.198,1,1
1438318803418,0,201.126.50.225,47.76.199.203,1,1
1438318803418,0,201.126.50.225,2.157.192.25,1,1
1438318803418,0,201.126.50.225,74.62.168.95,1,1
1438318803419,0,94.96.116.117,136.67.113.149,6,1
1438318803419,0,1.250.2.16,201.126.50.225,1,1
1438318803419,0,101.100.135.177,134.215.206.136,6,1
1438318803419,0,69.98.103.204,201.126.50.225,1,1
1438318803419,0,201.126.50.225,174.143.2.241,1,1
1438318803419,0,108.107.92.31,200.60.74.180,6,1
1438318803419,0,9.216.210.17,201.126.50.225,1,1
1438318803419,0,165.3.133.3,201.126.50.225,1,1
1438318803419,0,201.126.50.225,93.190.63.56,1,1
1438318803419,0,214.36.80.64,145.182.64.166,6,1
1438318803419,0,201.126.50.225,169.1.187.114,1,1
1438318803419,0,201.126.50.225,98.200.247.250,1,1
1438318803419,0,201.126.50.225,171.5.205.38,1,1
1438318803419,0,201.126.50.225,95.189.31.180,1,1
1438318803419,0,201.126.50.225,164.151.237.185,1,1
1438318803420,0,201.126.50.225,118.102.99.203,1,1
1438318803420,0,95.166.125.92,145.187.126.141,6,1
1438318803420,0,201.126.50.225,41.184.141.61,1,1
1438318803420,0,98.178.44.181,134.215.223.161,6,1
1438318803420,0,201.126.50.225,98.41.32.10,1,1
1438318803420,0,201.126.50.225,89.15.98.123,1,1
1438318803420,0,201.126.50.225,69.57.119.148,1,1
1438318803420,0,110.188.206.138,201.126.50.225,1,1
1438318803420,0,0.92.121.184,182.55.235.104,17,2
1438318803420,0,201.126.50.225,185.64.75.92,1,1
1438318803420,0,201.126.50.225,198.1.219.31,1,1
1438318803420,0,101.211.170.226,134.215.206.150,6,1
1438318803420,0,201.126.50.225,69.155.7.197,1,1
1438318803420,0,201.126.50.225,59.149.92.248,1,1
1438318803420,0,134.215.113.84,223.153.208.163,1,1
1438318803420,0,201.126.50.225,221.131.210.190,1,1
1438318803420,0,201.126.50.225,119.197.249.126,1,1
1438318803420,0,201.126.50.225,160.114.153.32,1,1
1438318803420,0,135.69.228.235,201.126.50.225,1,1
1438318803420,0,201.126.50.225,121.122.231.91,1,1
1438318803420,0,201.126.50.225,210.242.41.220,1,1
1438318803420,0,201.126.50.225,78.125.241.153,1,1
1438318803420,0,201.126.50.225,101.128.56.177,1,1
1438318803420,0,217.167.228.31,201.126.50.225,1,1
1438318803421,0,201.126.50.225,161.23.152.69,1,1
1438318803421,0,201.126.50.225,107.184.41.140,1,1
1438318803421,0,80.35.79.8,201.126.60.249,17,1
1438318803421,0,201.126.50.225,203.201.11.175,1,1
1438318803421,0,170.218.54.110,145.182.99.5,6,1
1438318803421,0,94.232.101.243,201.126.50.225,1,1
1438318803421,0,210.158.237.228,201.126.50.225,1,1
1438318803421,0,201.126.50.225,217.190.13.200,1,1
1438318803421,0,201.126.34.115,110.243.183.184,1,1
1438318803422,0,201.126.50.225,78.31.163.203,1,1
1438318803422,0,201.126.50.225,64.85.212.131,1,1
1438318803422,0,201.126.50.225,194.143.180.254,1,1
1438318803422,0,0.28.200.87,182.55.156.253,6,1
1438318803422,0,26.90.248.232,201.126.50.225,1,1
1438318803422,0,82.210.83.177,201.126.50.225,1,1
1438318803422,0,201.126.60.249,80.35.79.8,17,1
1438318803422,0,200.60.74.180,108.107.92.31,6,1
1438318803422,0,107.250.22.102,145.182.67.186,6,1
1438318803422,0,85.196.167.205,182.55.209.118,6,1
1438318803422,0,84.149.70.121,201.126.50.225,1,1
1438318803422,0,101.27.100.64,201.126.50.225,1,1
1438318803422,0,192.207.222.46,201.126.50.225,1,1
1438318803422,0,72.159.207.51,201.126.50.225,1,1
1438318803422,0,201.126.50.225,51.82.138.190,1,1
1438318803423,0,201.126.50.225,27.215.40.204,1,1
1438318803423,0,201.126.50.225,83.53.34.14,1,1
1438318803423,0,18c9:6b77:a40e:680e:4542:67a3:ce17:6ffc,1e12:41cf:f13a:e18b:cea8:8e5f:af9d:9890,6,1
1438318803423,0,166.43.158.250,201.126.50.225,1,1
1438318803423,0,201.126.50.225,121.33.147.108,1,1
1438318803423,0,201.126.50.225,59.116.45.132,1,1
1438318803423,0,201.126.50.225,83.240.158.229,1,1
1438318803423,0,201.126.50.225,93.40.167.32,1,1
1438318803423,0,1e12:57d1:54bc:2717:7514:a8d9:93ef:cb78,1e12:4165:5d29:87bd:4403:6ef:8076:fbe8,58,1
1438318803423,0,166.49.237.81,201.126.50.225,1,1
1438318803423,0,201.126.50.225,168.121.153.96,1,1
1438318803423,0,201.126.50.225,16.65.180.36,1,1
1438318803423,0,127.200.109.165,201.126.50.225,1,1
1438318803423,0,201.126.50.225,212.178.230.144,1,1
1438318803423,0,134.215.206.150,102.135.70.10,1,1
1438318803423,0,201.126.50.225,84.123.102.218,1,1
1438318803423,0,201.126.50.225,51.153.112.70,1,1
1438318803423,0,198.104.248.32,182.55.123.31,6,1
1438318803423,0,84.213.1.254,201.126.50.225,1,1
1438318803423,0,172.232.1.128,201.126.50.225,1,1
1438318803423,0,104.24.36.164,134.215.207.21,6,1
1438318803423,0,201.126.50.225,210.201.115.167,1,1
1438318803423,0,20.175.155.20,201.126.50.225,1,1
1438318803423,0,168.205.128.100,201.126.50.225,1,1
1438318803423,0,150.173.106.64,15.142.245.179,6,1
1438318803423,0,201.126.50.225,198.118.205.78,1,1
1438318803423,0,64.20.213.184,201.126.50.225,1,1
1438318803424,0,201.126.50.225,82.180.159.160,1,1
1438318803424,0,201.126.50.225,95.205.144.97,1,1
1438318803424,0,220.108.130.236,134.138.60.161,6,1
1438318803424,0,212.182.140.114,201.126.50.225,1,1
1438318803424,0,201.126.50.225,191.101.41.35,1,1
1438318803424,0,201.126.50.225,79.185.89.35,1,1
1438318803424,0,201.126.50.225,105.234.220.160,1,1
1438318803424,0,145.160.22.64,12.25.23.77,6,1
1438318803424,0,201.126.50.225,42.255.167.43,1,1
1438318803424,0,201.126.50.225,23.119.253.252,1,1
1438318803424,0,201.126.50.225,116.44.159.11,1,1
1438318803424,0,201.126.50.225,210.31.65.167,1,1
1438318803424,0,201.126.50.225,16.142.34.212,1,1
1438318803424,0,201.126.50.225,67.249.52.170,1,1
1438318803424,0,201.126.50.225,65.186.214.84,1,1
1438318803424,0,134.215.193.187,198.227.160.93,1,1
1438318803424,0,201.126.50.225,9.106.68.62,1,1
1438318803424,0,173.109.28.26,201.126.50.225,1,1
1438318803424,0,201.126.47.152,18.123.209.217,6,1
1438318803424,0,201.126.50.225,4.51.247.220,1,1
1438318803424,0,193.202.253.46,201.126.50.225,1,1
1438318803424,0,201.126.50.225,88.212.149.255,1,1
1438318803424,0,201.126.50.225,168.239.102.18,1,1
1438318803424,0,201.126.50.225,83.109.189.185,1,1
1438318803424,0,201.126.50.225,89.172.248.171,1,1
1438318803424,0,95.161.150.68,201.126.50.225,1,1
1438318803424,0,213.9.96.117,201.126.50.225,1,1
1438318803424,0,201.126.50.225,4.103.187.88,1,1
1438318803424,0,201.126.50.225,169.12.24.157,1,1
1438318803425,0,193.24.139.219,182.55.67.251,6,1
1438318803425,0,201.126.50.225,98.195.15.164,1,1
1438318803425,0,201.126.50.225,70.35.181.181,1,1
1438318803425,0,201.126.50.225,82.175.228.226,1,1
1438318803425,0,107.3.2.33,182.55.98.177,6,1
1438318803425,0,201.126.50.225,135.51.90.85,1,1
1438318803299,125,12.4.68.89,201.126.46.151,6,3
1438318803425,0,201.126.50.225,70.64.42.201,1,1
1438318803425,0,201.126.50.225,166.63.150.86,1,1
1438318803425,0,150.173.241.189,12.31.132.153,6,1
1438318803425,0,201.126.50.225,88.135.117.241,1,1
1438318803425,0,201.126.50.225,174.141.163.177,1,1
1438318803425,0,201.126.50.225,104.242.55.175,1,1
1438318803425,0,201.126.50.225,173.66.128.252,1,1
1438318803425,0,201.126.50.225,84.39.249.92,1,1
1438318803425,0,139.24.187.88,145.187.174.19,6,1
1438318803425,0,201.126.50.225,102.47.193.252,1,1
1438318803425,0,201.126.50.225,86.234.229.232,1,1
1438318803425,0,201.126.50.225,214.47.246.224,1,1
1438318803425,0,201.126.50.225,72.120.50.85,1,1
1438318803425,0,201.126.50.225,83.118.160.196,1,1
1438318803425,0,201.126.50.225,89.177.154.30,1,1
1438318803425,0,201.126.50.225,185.216.5.130,1,1
1438318803425,0,201.126.50.225,170.102.160.13,1,1
1438318803425,0,201.126.50.225,103.201.222.161,1,1
1438318803426,0,150.173.143.253,72.80.194.117,1,1
1438318803426,0,201.126.50.225,191.190.222.118,1,1
1438318803426,0,201.126.50.225,170.172.237.179,1,1
1438318803426,0,201.126.50.225,210.183.177.56,1,1
1438318803426,0,201.126.50.225,135.70.218.129,1,1
1438318803426,0,201.126.50.225,71.45.216.89,1,1
1438318803426,0,20.213.44.78,201.126.52.150,6,1
1438318803426,0,201.126.50.225,65.1.251.150,1,1
1438318803426,0,201.126.50.225,173.45.142.169,1,1
1438318803426,0,68.224.248.24,201.126.50.225,1,1
1438318803426,0,201.126.50.225,193.236.93.5,1,1
1438318803426,0,104.251.196.99,201.126.50.225,1,1
1438318803426,0,201.126.43.111,196.229.39.18,17,1
1438318803426,0,125.185.90.53,134.138.171.69,17,1
1438318803427,0,201.126.50.225,89.241.185.245,1,1
1438318803427,0,134.215.206.150,101.211.170.226,1,1
1438318803427,0,201.126.50.225,107.171.85.72,1,1
1438318803427,0,201.126.50.225,90.193.220.98,1,1
1438318803427,0,201.126.50.225,72.12.206.65,1,1
1438318803427,0,201.126.50.225,203.217.214.159,1,1
1438318803427,0,201.126.50.225,173.82.51.36,1,1
1438318803427,0,201.126.50.225,210.138.152.252,1,1
1438318803427,0,201.126.50.225,94.51.70.51,1,1
1438318803427,0,201.126.50.225,94.78.231.252,1,1
1438318803427,0,201.126.50.225,102.248.80.127,1,1
1438318803427,0,201.126.50.225,127.250.106.161,1,1
1438318803427,0,212.80.183.172,201.126.50.225,1,1
1438318803428,0,201.126.50.225,212.219.158.76,1,1
1438318803428,0,103.25.53.67,182.55.158.205,6,1
1438318803428,0,201.126.50.225,115.107.238.35,1,1
1438318803428,0,160.111.19.158,201.126.50.225,1,1
1438318803428,0,201.126.50.225,217.248.119.108,1,1
1438318803428,0,193.177.59.65,201.126.46.239,6,1
1438318803428,0,102.55.189.235,134.215.206.136,6,1
1438318803428,0,87.36.216.107,201.126.50.225,1,1
1438318803428,0,182.55.82.28,197.106.247.104,6,1
1438318803428,0,68.222.194.157,201.126.21.248,6,1
1438318803428,0,4.73.51.12,134.215.207.21,6,1
1438318803429,0,93.62.185.208,201.126.50.225,1,1
1438318803429,0,172.128.37.61,201.126.50.225,1,1
1438318803429,0,169.49.170.171,201.126.50.225,1,1
1438318803429,0,167.235.237.176,201.126.75.170,6,1
1438318803429,0,201.126.50.225,91.161.34.65,1,1
1438318803429,0,201.126.50.225,215.177.27.164,1,1
1438318803429,0,51.210.104.124,201.126.50.225,1,1
1438318803429,0,201.126.50.225,212.184.141.188,1,1
1438318803429,0,201.126.50.225,199.29.41.31,1,1
1438318803429,0,201.126.50.225,15.168.184.15,1,1
1438318803429,0,201.126.50.225,161.53.3.20,1,1
1438318803429,0,201.126.50.225,76.226.90.138,1,1
1438318803429,0,201.126.50.225,214.186.79.183,1,1
1438318803429,0,201.126.50.225,89.222.92.177,1,1
1438318803429,0,201.126.50.225,184.153.191.32,1,1
1438318803429,0,201.126.50.225,208.71.226.155,1,1
1438318803429,0,201.126.50.225,87.92.124.78,1,1
1438318803430,0,201.126.50.225,16.153.29.106,1,1
1438318803430,0,20.213.44.78,201.126.18.190,6,1
1438318803430,0,201.126.50.225,209.188.102.175,1,1
1438318803430,0,201.126.50.225,76.166.106.233,1,1
1438318803430,0,201.126.50.225,117.255.19.32,1,1
1438318803430,0,201.126.50.225,64.39.101.7,1,1
1438318803430,0,67.57.124.199,182.55.73.241,6,1
1438318803430,0,201.126.50.225,170.151.134.71,1,1
1438318803430,0,201.126.50.225,111.28.48.5,1,1
